;Country;Year;Life Ladder;LogGDP;SocialSupport;LifeExpectancy;Freedom;Generosity;Corruption;PosAffect;NegAffect;Region;Regime;AreaInK2;Population;PopAnnualGrowthRate;PopDensity;InfantMortalityRate;Christianisme;Islam;Sans-religion;Hindouisme;Bouddhisme;Religions traditionnelles;Autres;Judaisme;GiniCoeff21;Corrup
563;Guatemala;2011;5.743;8.923;0.768;62.46;0.763;0.009;0.863;0.844;0.289;Latin America and Caribbean;Hybrid regime;107159;14518609;2.092;135.5;33.16;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;27
564;Guatemala;2012;5.856;8.935;0.802;62.82;0.865;0.02;0.821;0.863;0.349;Latin America and Caribbean;Hybrid regime;107159;14823189;2.06;138.3;32.47;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;33
565;Guatemala;2013;5.985;8.953;0.83;63.18;0.884;0.045;0.817;0.867;0.333;Latin America and Caribbean;Hybrid regime;107159;15125716;1.981;141.2;31.79;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;29
566;Guatemala;2014;6.536;8.98;0.834;63.54;0.843;0.108;0.804;0.835;0.305;Latin America and Caribbean;Hybrid regime;107159;15425047;1.939;143.9;31.13;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;32
567;Guatemala;2015;6.465;9.003;0.823;63.9;0.869;0.051;0.822;0.851;0.311;Latin America and Caribbean;Hybrid regime;107159;15720815;1.861;146.7;30.49;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;28
568;Guatemala;2016;6.359;9.013;0.811;64.2;0.863;0.011;0.812;0.846;0.321;Latin America and Caribbean;Hybrid regime;107159;16007802;1.758;149.4;29.85;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;28
569;Guatemala;2017;6.325;9.026;0.826;64.5;0.915;-0.059;0.8;0.846;0.308;Latin America and Caribbean;Hybrid regime;107159;16289862;1.735;152.0;29.23;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;28
570;Guatemala;2018;6.627;9.042;0.841;64.8;0.91;-0.01;0.765;0.871;0.262;Latin America and Caribbean;Hybrid regime;107159;16572901;1.71;154.7;28.62;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;27
571;Guatemala;2019;6.262;9.064;0.774;65.1;0.901;-0.062;0.773;0.859;0.311;Latin America and Caribbean;Hybrid regime;107159;16856499;1.683;157.3;28.03;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0;48.3;26
572;Guyana;2007;5.993;8.773;0.849;57.26;0.694;0.11;0.836;0.768;0.296;Latin America and Caribbean;Flawed democracy;196849;785687;0.29;4.0;32.31;0.66;0.064;0.02;0.249;0.0;0.002;0.006;0.0;44.6;25
573;Haiti;2006;3.754;7.407;0.694;48.46;0.449;0.401;0.854;0.613;0.332;Latin America and Caribbean;Hybrid regime;27560;9216487;1.649;334.4;64.92;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;18
574;Haiti;2008;3.846;7.417;0.679;40.38;0.465;0.261;0.812;0.608;0.256;Latin America and Caribbean;Hybrid regime;27560;9507769;1.522;345.0;61.45;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;16
575;Haiti;2010;3.766;7.384;0.554;32.3;0.373;0.216;0.848;0.555;0.293;Latin America and Caribbean;Hybrid regime;27560;9553473;-1.141;346.6;79.46;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;22
576;Haiti;2011;4.845;7.423;0.567;36.86;0.413;0.243;0.682;0.625;0.245;Latin America and Caribbean;Hybrid regime;27560;9669451;1.138;350.9;55.8;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;18
577;Haiti;2012;4.413;7.437;0.749;41.42;0.482;0.289;0.717;0.593;0.284;Latin America and Caribbean;Hybrid regime;27560;9792754;1.395;355.3;54.03;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;19
578;Haiti;2013;4.622;7.464;0.648;45.98;0.61;0.289;0.669;0.538;0.327;Latin America and Caribbean;Hybrid regime;27560;9921160;1.212;360.0;52.5;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;19
579;Haiti;2014;3.889;7.477;0.554;50.54;0.509;0.285;0.708;0.593;0.327;Latin America and Caribbean;Hybrid regime;27560;10045783;1.284;364.5;51.02;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;19
580;Haiti;2015;3.57;7.476;0.564;55.1;0.398;0.306;0.777;0.619;0.333;Latin America and Caribbean;Hybrid regime;27560;10251935;2.763;372.0;49.58;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;17
581;Haiti;2016;3.352;7.477;0.584;55.3;0.304;0.291;0.839;0.553;0.367;Latin America and Caribbean;Hybrid regime;27560;10482997;1.706;380.4;48.18;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;20
582;Haiti;2017;3.824;7.475;0.647;55.5;0.484;0.381;0.647;0.573;0.322;Latin America and Caribbean;Hybrid regime;27560;10643145;1.329;386.2;46.82;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;22
583;Haiti;2018;3.615;7.477;0.538;55.7;0.591;0.422;0.72;0.584;0.359;Latin America and Caribbean;Hybrid regime;27560;10784028;1.301;391.3;45.38;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0;41.1;20
584;Honduras;2006;5.397;8.462;0.933;64.54;0.65;0.089;0.844;0.858;0.155;Latin America and Caribbean;Hybrid regime;111890;7359013;2.221;65.8;23.68;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;26
585;Honduras;2007;5.097;8.5;0.819;64.78;0.676;0.23;0.826;0.759;0.199;Latin America and Caribbean;Hybrid regime;111890;7521702;2.153;67.2;22.75;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;25
586;Honduras;2008;5.42;8.52;0.828;65.02;0.687;0.223;0.863;0.789;0.206;Latin America and Caribbean;Hybrid regime;111890;7682066;2.067;68.7;21.86;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;25
587;Honduras;2009;6.033;8.474;0.824;65.26;0.661;0.119;0.857;0.803;0.261;Latin America and Caribbean;Hybrid regime;111890;7838603;1.968;70.1;21.0;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;26
588;Honduras;2010;5.866;8.49;0.803;65.5;0.646;0.105;0.82;0.797;0.26;Latin America and Caribbean;Hybrid regime;111890;7991283;1.891;71.4;20.17;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;24
589;Honduras;2011;4.961;8.508;0.766;65.72;0.783;0.095;0.884;0.816;0.307;Latin America and Caribbean;Hybrid regime;111890;8140827;1.818;72.8;19.37;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;26
590;Honduras;2012;4.602;8.53;0.779;65.94;0.7;-0.003;0.871;0.847;0.294;Latin America and Caribbean;Hybrid regime;111890;8287528;1.754;74.1;18.61;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;28
591;Honduras;2013;4.713;8.54;0.792;66.16;0.698;-0.027;0.868;0.817;0.283;Latin America and Caribbean;Hybrid regime;111890;8429141;1.635;75.3;17.88;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;26
592;Honduras;2014;5.056;8.552;0.79;66.38;0.696;0.015;0.834;0.82;0.299;Latin America and Caribbean;Hybrid regime;111890;8545907;1.12;76.4;17.55;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;29
593;Honduras;2015;4.845;8.572;0.772;66.6;0.534;-0.097;0.848;0.863;0.311;Latin America and Caribbean;Hybrid regime;111890;8659991;1.53;77.4;17.23;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;31
594;Honduras;2016;5.648;8.593;0.774;66.8;0.85;0.08;0.793;0.832;0.297;Latin America and Caribbean;Hybrid regime;111890;8768940;0.974;78.4;16.91;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;30
595;Honduras;2017;6.02;8.624;0.843;67.0;0.898;0.072;0.783;0.842;0.248;Latin America and Caribbean;Hybrid regime;111890;8876162;1.453;79.3;16.6;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;29
596;Honduras;2018;5.908;8.643;0.827;67.2;0.872;0.099;0.804;0.872;0.287;Latin America and Caribbean;Hybrid regime;111890;8999560;1.309;80.4;16.3;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;27
597;Honduras;2019;5.93;8.653;0.797;67.4;0.846;0.063;0.815;0.85;0.279;Latin America and Caribbean;Hybrid regime;111890;9116618;1.276;81.5;16.0;0.8759999999999999;0.001;0.105;0.0;0.001;0.011000000000000001;0.006;0.0;52.1;26
598;Hungary;2007;4.954;10.153;0.931;65.0;0.538;-0.161;0.895;0.701;0.23;Central and Eastern Europe;Flawed democracy;89608;10034227;-0.148;112.0;5.83;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;53
599;Hungary;2009;4.895;10.097;0.901;65.4;0.464;-0.125;0.915;0.664;0.228;Central and Eastern Europe;Flawed democracy;89608;10006433;-0.155;111.7;5.55;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;51
600;Hungary;2010;4.725;10.106;0.896;65.6;0.514;-0.145;0.983;0.656;0.235;Central and Eastern Europe;Flawed democracy;89608;9989465;-0.185;111.5;5.47;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;47
601;Hungary;2011;4.918;10.127;0.894;65.76;0.631;-0.089;0.94;0.642;0.305;Central and Eastern Europe;Flawed democracy;89608;9970530;-0.195;111.3;5.4;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;46
602;Hungary;2012;4.683;10.117;0.906;65.92;0.569;-0.136;0.93;0.652;0.315;Central and Eastern Europe;Flawed democracy;89608;9950567;-0.206;111.0;5.32;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;55
603;Hungary;2013;4.914;10.14;0.877;66.08;0.674;-0.113;0.912;0.706;0.307;Central and Eastern Europe;Flawed democracy;89608;9929530;-0.217;110.8;5.25;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;54
604;Hungary;2014;5.181;10.183;0.845;66.24;0.494;-0.15;0.855;0.651;0.238;Central and Eastern Europe;Flawed democracy;89608;9907419;-0.228;110.6;5.17;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;54
605;Hungary;2015;5.344;10.223;0.859;66.4;0.558;-0.198;0.908;0.707;0.245;Central and Eastern Europe;Flawed democracy;89608;9884329;-0.238;110.3;5.1;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;51
606;Hungary;2016;5.449;10.248;0.9;66.8;0.554;-0.187;0.924;0.666;0.243;Central and Eastern Europe;Flawed democracy;89608;9860398;-0.247;110.0;5.03;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;48
607;Hungary;2017;6.065;10.293;0.877;67.2;0.661;-0.139;0.886;0.735;0.181;Central and Eastern Europe;Flawed democracy;89608;9835682;-0.255;109.8;4.96;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;45
608;Hungary;2018;5.936;10.344;0.941;67.6;0.693;-0.243;0.911;0.676;0.201;Central and Eastern Europe;Flawed democracy;89608;9810134;-0.265;109.5;4.89;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;44
609;Hungary;2019;6.0;10.393;0.947;68.0;0.798;-0.195;0.884;0.743;0.18;Central and Eastern Europe;Flawed democracy;89608;9783707;-0.275;109.2;4.83;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;44
610;Hungary;2020;6.038;10.335;0.943;68.4;0.771;-0.12;0.836;0.735;0.24;Central and Eastern Europe;Flawed democracy;89608;9756400;-0.284;108.9;4.76;0.81;0.0;0.18600000000000003;0.0;0.0;0.0;0.0;0.001;30.6;44
611;Iceland;2008;6.888;10.861;0.977;72.32;0.885;0.272;0.708;0.88;0.153;Western Europe;Full democracy;100250;317363;1.258;3.2;2.54;0.95;0.002;0.035;0.003;0.004;0.005;0.002;0.0;26.8;89
612;Iceland;2012;7.591;10.777;0.979;72.76;0.905;0.241;0.759;0.9;0.157;Western Europe;Full democracy;100250;320531;0.705;3.2;1.72;0.95;0.002;0.035;0.003;0.004;0.005;0.002;0.0;26.8;82
613;Iceland;2013;7.501;10.809;0.967;72.84;0.923;0.306;0.713;0.87;0.156;Western Europe;Full democracy;100250;323744;1.287;3.2;1.71;0.95;0.002;0.035;0.003;0.004;0.005;0.002;0.0;26.8;78
614;Iceland;2015;7.498;10.854;0.98;73.0;0.94;0.301;0.639;0.849;0.18;Western Europe;Full democracy;100250;331919;1.207;3.3;1.7;0.95;0.002;0.035;0.003;0.004;0.005;0.002;0.0;26.8;79
615;Iceland;2016;7.51;10.904;0.985;73.0;0.952;0.281;0.719;0.874;0.158;Western Europe;Full democracy;100250;335881;1.167;3.4;1.7;0.95;0.002;0.035;0.003;0.004;0.005;0.002;0.0;26.8;78
616;Iceland;2017;7.476;10.925;0.967;73.0;0.939;0.246;0.727;0.895;0.148;Western Europe;Full democracy;100250;339755;1.127;3.4;1.69;0.95;0.002;0.035;0.003;0.004;0.005;0.002;0.0;26.8;77
617;Iceland;2020;7.575;10.824;0.983;73.0;0.949;0.16;0.644;0.863;0.172;Western Europe;Full democracy;100250;350773;0.999;3.5;1.68;0.95;0.002;0.035;0.003;0.004;0.005;0.002;0.0;26.8;75
618;India;2007;5.027;8.204;0.569;56.14;0.729;-0.051;0.862;0.668;0.253;South Asia;Flawed democracy;2973193;1124146318;1.466;378.1;55.13;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;35
619;India;2008;5.146;8.22;0.684;56.56;0.756;-0.072;0.891;0.674;0.259;South Asia;Flawed democracy;2973193;1140585853;1.437;383.6;53.78;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;34
620;India;2009;4.522;8.281;0.653;56.98;0.679;-0.026;0.895;0.771;0.301;South Asia;Flawed democracy;2973193;1156927730;1.408;389.1;52.47;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;34
621;India;2010;4.989;8.349;0.605;57.4;0.783;0.058;0.863;0.697;0.267;South Asia;Flawed democracy;2973193;1173151870;1.377;394.6;51.19;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;33
622;India;2011;4.635;8.387;0.553;57.7;0.838;-0.038;0.908;0.648;0.232;South Asia;Flawed democracy;2973193;1189232895;1.346;400.0;50.01;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;31
623;India;2012;4.72;8.428;0.511;58.0;0.609;0.067;0.83;0.629;0.295;South Asia;Flawed democracy;2973193;1205150580;1.314;405.3;48.85;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;36
624;India;2013;4.428;8.478;0.553;58.3;0.74;0.084;0.832;0.68;0.33;South Asia;Flawed democracy;2973193;1220896247;1.283;410.6;47.72;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;36
625;India;2014;4.424;8.538;0.621;58.6;0.809;-0.026;0.832;0.711;0.285;South Asia;Flawed democracy;2973193;1236462428;1.251;415.9;46.62;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;38
626;India;2015;4.342;8.604;0.61;58.9;0.777;-0.005;0.776;0.701;0.322;South Asia;Flawed democracy;2973193;1251839298;1.221;421.0;45.54;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;38
627;India;2016;4.179;8.673;0.614;59.3;0.82;0.046;0.765;0.695;0.346;South Asia;Flawed democracy;2973193;1267014153;1.189;426.1;44.49;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;40
628;India;2017;4.046;8.73;0.607;59.7;0.886;-0.042;0.781;0.682;0.318;South Asia;Flawed democracy;2973193;1281971225;1.158;431.2;43.47;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;40
629;India;2018;3.818;8.779;0.638;60.1;0.89;0.085;0.805;0.657;0.357;South Asia;Flawed democracy;2973193;1296692353;1.126;436.1;42.47;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;40
630;India;2019;3.249;8.818;0.561;60.5;0.876;0.112;0.752;0.648;0.466;South Asia;Flawed democracy;2973193;1311158140;1.093;441.0;41.49;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;41
631;India;2020;4.225;8.703;0.617;60.9;0.906;0.075;0.78;0.752;0.383;South Asia;Flawed democracy;2973193;1325349639;1.06;445.8;40.53;0.025;0.14400000000000002;0.0;0.795;0.008;0.005;0.023;0.0;35.7;40
632;Indonesia;2006;4.947;8.85;0.771;59.84;0.713;0.347;0.915;0.825;0.266;Southeast Asia;Flawed democracy;1811569;233666879;1.384;129.0;33.13;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;24
633;Indonesia;2007;5.101;8.898;0.704;59.98;0.603;0.311;0.96;0.812;0.242;Southeast Asia;Flawed democracy;1811569;236887116;1.354;130.8;31.84;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;23
634;Indonesia;2008;4.815;8.943;0.675;60.12;0.596;0.164;0.968;0.774;0.239;Southeast Asia;Flawed democracy;1811569;240064968;1.311;132.5;30.61;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;26
635;Indonesia;2009;5.472;8.975;0.779;60.26;0.784;0.191;0.911;0.865;0.193;Southeast Asia;Flawed democracy;1811569;243188153;1.274;134.2;29.43;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;28
636;Indonesia;2010;5.457;9.022;0.816;60.4;0.7;0.448;0.954;0.837;0.218;Southeast Asia;Flawed democracy;1811569;246256766;1.234;135.9;28.3;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;28
637;Indonesia;2011;5.173;9.069;0.825;60.62;0.878;0.438;0.962;0.864;0.273;Southeast Asia;Flawed democracy;1811569;249274297;1.202;137.6;27.24;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;30
638;Indonesia;2012;5.368;9.114;0.834;60.84;0.77;0.354;0.962;0.897;0.229;Southeast Asia;Flawed democracy;1811569;252247464;1.17;139.2;26.22;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;32
639;Indonesia;2013;5.292;9.155;0.794;61.06;0.781;0.376;0.973;0.893;0.249;Southeast Asia;Flawed democracy;1811569;255144559;1.115;140.8;25.24;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;32
640;Indonesia;2014;5.597;9.19;0.905;61.28;0.719;0.408;0.97;0.852;0.242;Southeast Asia;Flawed democracy;1811569;257934026;1.06;142.4;24.3;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;34
641;Indonesia;2015;5.043;9.225;0.809;61.5;0.779;0.471;0.946;0.876;0.274;Southeast Asia;Flawed democracy;1811569;260617061;1.009;143.9;23.39;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;36
642;Indonesia;2016;5.136;9.262;0.792;61.7;0.83;0.5;0.89;0.833;0.342;Southeast Asia;Flawed democracy;1811569;263204105;0.966;145.3;22.51;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;37
643;Indonesia;2017;5.098;9.3;0.796;61.9;0.865;0.488;0.9;0.863;0.319;Southeast Asia;Flawed democracy;1811569;265708968;0.928;146.7;22.02;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;37
644;Indonesia;2018;5.34;9.339;0.809;62.1;0.879;0.512;0.868;0.864;0.296;Southeast Asia;Flawed democracy;1811569;268149316;0.9;148.0;21.53;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;38
645;Indonesia;2019;5.347;9.377;0.802;62.3;0.866;0.555;0.861;0.877;0.302;Southeast Asia;Flawed democracy;1811569;270532675;0.87;149.3;21.06;0.099;0.872;0.0;0.017;0.006999999999999999;0.003;0.001;0.0;37.8;40
646;Iran;2007;5.336;9.497;0.718;62.76;0.533;0.056;0.872;0.626;0.361;Middle East and North Africa;Authoritarian;1531595;72203122;1.251;47.1;29.63;0.002;0.995;0.001;0.0;0.0;0.0;0.002;0.0;40.8;27
647;Iran;2008;5.129;9.489;0.633;63.14;0.601;0.052;0.868;0.624;0.345;Middle East and North Africa;Authoritarian;1531595;73119798;1.272;47.7;26.24;0.002;0.995;0.001;0.0;0.0;0.0;0.002;0.0;40.8;25
648;Iran;2011;4.768;9.547;0.582;64.14;0.798;0.2;0.665;0.578;0.359;Middle East and North Africa;Authoritarian;1531595;75847197;0.94;49.5;18.19;0.002;0.995;0.001;0.0;0.0;0.0;0.002;0.0;40.8;27
649;Iran;2013;5.14;9.443;0.664;64.62;0.73;0.216;0.685;0.659;0.552;Middle East and North Africa;Authoritarian;1531595;77668796;1.314;50.7;17.53;0.002;0.995;0.001;0.0;0.0;0.0;0.002;0.0;40.8;25
650;Iran;2014;4.682;9.476;0.644;64.86;0.767;0.241;0.64;0.618;0.512;Middle East and North Africa;Authoritarian;1531595;78790170;1.551;51.4;17.21;0.002;0.995;0.001;0.0;0.0;0.0;0.002;0.0;40.8;27
651;Iran;2015;4.75;9.449;0.572;65.1;0.78;0.176;0.699;0.645;0.52;Middle East and North Africa;Authoritarian;1531595;79939283;1.346;52.2;16.89;0.002;0.995;0.001;0.0;0.0;0.0;0.002;0.0;40.8;27
652;Iran;2016;4.653;9.561;0.566;65.4;0.773;0.186;0.713;0.687;0.526;Middle East and North Africa;Authoritarian;1531595;81004837;1.303;52.9;16.58;0.002;0.995;0.001;0.0;0.0;0.0;0.002;0.0;40.8;29
653;Iran;2017;4.717;9.584;0.714;65.7;0.731;0.218;0.715;0.694;0.439;Middle East and North Africa;Authoritarian;1531595;82046494;1.253;53.6;16.27;0.002;0.995;0.001;0.0;0.0;0.0;0.002;0.0;40.8;30
654;Iraq;2008;4.59;9.063;0.744;58.32;0.386;-0.061;0.91;0.525;0.448;Middle East and North Africa;Authoritarian;437367;27077388;4.369;61.9;31.84;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;15
655;Iraq;2009;4.775;9.076;0.862;58.96;0.431;-0.199;0.854;0.523;0.404;Middle East and North Africa;Authoritarian;437367;28136774;3.326;64.3;30.72;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;13
656;Iraq;2010;5.065;9.112;0.854;59.6;0.419;-0.125;0.859;0.542;0.431;Middle East and North Africa;Authoritarian;437367;29072967;3.222;66.5;29.64;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;15
657;Iraq;2011;4.725;9.152;0.751;59.36;0.347;-0.07;0.78;0.488;0.557;Middle East and North Africa;Authoritarian;437367;30094641;3.678;68.8;28.62;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;18
658;Iraq;2012;4.66;9.246;0.73;59.12;0.315;-0.02;0.789;0.423;0.449;Middle East and North Africa;Authoritarian;437367;31447457;5.084;71.9;27.62;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;18
659;Iraq;2014;4.542;9.25;0.725;58.64;0.646;-0.001;0.726;0.574;0.564;Middle East and North Africa;Authoritarian;437367;33992998;2.453;77.7;25.76;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;16
660;Iraq;2015;4.493;9.241;0.684;58.4;0.599;0.019;0.762;0.49;0.581;Middle East and North Africa;Authoritarian;437367;34813806;2.32;79.6;24.86;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;16
661;Iraq;2016;4.413;9.354;0.719;59.0;0.666;-0.052;0.799;0.489;0.57;Middle East and North Africa;Authoritarian;437367;35580015;2.037;81.4;24.0;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;17
662;Iraq;2017;4.462;9.303;0.695;59.6;0.628;0.0;0.757;0.505;0.591;Middle East and North Africa;Authoritarian;437367;36345459;2.218;83.1;23.16;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;18
663;Iraq;2018;4.886;9.274;0.764;60.2;0.598;-0.068;0.887;0.605;0.482;Middle East and North Africa;Authoritarian;437367;37164456;2.238;85.0;22.32;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;19
664;Iraq;2020;4.785;9.167;0.708;61.4;0.7;-0.021;0.849;0.644;0.532;Middle East and North Africa;Authoritarian;437367;38828885;2.126;88.8;20.55;0.008;0.99;0.001;0.0;0.0;0.0;0.0;0.0;29.5;21
665;Ireland;2006;7.144;10.972;0.967;70.14;0.943;0.242;0.473;0.878;0.209;Western Europe;Full democracy;68883;4309024;2.593;62.6;3.74;0.92;0.011000000000000001;0.062;0.002;0.002;0.002;0.0;0.0;32.8;74
666;Ireland;2008;7.568;10.929;0.983;70.82;0.894;0.322;0.487;0.875;0.148;Western Europe;Full democracy;68883;4517706;1.888;65.6;3.97;0.92;0.011000000000000001;0.062;0.002;0.002;0.002;0.0;0.0;32.8;77
667;Ireland;2009;7.046;10.866;0.959;71.16;0.835;0.315;0.58;0.862;0.233;Western Europe;Full democracy;68883;4579972;0.857;66.5;3.94;0.92;0.011000000000000001;0.062;0.002;0.002;0.002;0.0;0.0;32.8;80
668;Ireland;2010;7.257;10.879;0.973;71.5;0.856;0.348;0.618;0.876;0.201;Western Europe;Full democracy;68883;4622824;1.005;67.1;3.9;0.92;0.011000000000000001;0.062;0.002;0.002;0.002;0.0;0.0;32.8;80
669;Ireland;2011;7.007;10.878;0.977;71.6;0.952;0.383;0.59;0.865;0.19;Western Europe;Full democracy;68883;4670781;1.059;67.8;3.87;0.92;0.011000000000000001;0.062;0.002;0.002;0.002;0.0;0.0;32.8;75
670;Ireland;2012;6.965;10.876;0.962;71.7;0.902;0.302;0.573;0.835;0.237;Western Europe;Full democracy;68883;4721704;1.109;68.5;3.84;0.92;0.011000000000000001;0.062;0.002;0.002;0.002;0.0;0.0;32.8;69
671;Ireland;2013;6.76;10.884;0.955;71.8;0.884;0.331;0.558;0.814;0.245;Western Europe;Full democracy;68883;4775487;1.156;69.3;3.8;0.92;0.011000000000000001;0.062;0.002;0.002;0.002;0.0;0.0;32.8;72
672;Ireland;2014;7.018;10.959;0.968;71.9;0.922;0.264;0.406;0.784;0.229;Western Europe;Full democracy;68883;4832026;1.198;70.1;3.77;0.92;0.011000000000000001;0.062;0.002;0.002;0.002;0.0;0.0;32.8;74
